id,name,symbol,slung,rank,is_active,first_history,last_history
3027,Webcoin,WEB,webcoin,2762,1,2018-08-02T21:54:25.000Z,2022-06-08T19:09:00.000Z
3029,Flux,FLUX,zel,160,1,2018-08-02T21:54:27.000Z,2022-06-08T19:09:00.000Z
3035,Blocksquare Token,BST,blocksquare-token,5871,1,2022-02-28T10:25:00.000Z,2022-06-08T19:10:00.000Z
3051,Bitblocks,BBK,bitblocks,2308,1,2018-08-03T19:24:29.000Z,2022-06-08T19:09:00.000Z
3052,GoCrypto Token,GOC,gocrypto-token,912,1,2018-08-03T19:24:23.000Z,2022-06-08T19:09:00.000Z
3053,YOU COIN,YOU,you-coin,1457,1,2018-08-01T19:44:26.000Z,2022-06-08T19:09:00.000Z
3054,DACSEE,DACS,dacsee,1784,1,2018-08-02T21:59:13.000Z,2022-06-08T19:09:00.000Z
3056,Thore Cash,TCH,thore-cash,2647,1,2018-08-06T20:59:25.000Z,2022-06-08T19:09:00.000Z
3060,Yuan Chain Coin,YCC,yuan-chain-coin,5201,1,2018-08-02T21:54:27.000Z,2022-06-08T19:09:00.000Z
3061,Promotion Coin,PC,promotion-coin,8376,1,2018-08-02T21:59:15.000Z,2022-06-08T19:09:00.000Z
3065,ICE ROCK MINING,ROCK2,ice-rock-mining,2576,1,2018-08-07T22:29:24.000Z,2022-06-08T19:09:00.000Z
3066,BitCapitalVendor,BCV,bitcapitalvendor,2159,1,2018-08-02T21:54:25.000Z,2022-06-08T19:09:00.000Z
3070,Litex,LXT,litex,1753,1,2018-08-02T21:59:16.000Z,2022-06-08T19:09:00.000Z
3071,EUNO,EUNO,euno,1390,1,2018-08-03T19:19:21.000Z,2022-06-08T19:09:00.000Z
3077,VeChain,VET,vechain,32,1,2018-08-03T17:04:23.000Z,2022-06-08T19:09:00.000Z
3078,Kind Ads Token,KIND,kind-ads-token,2574,1,2018-08-03T18:59:26.000Z,2022-06-08T19:09:00.000Z
3079,X8X Token,X8X,x8x-token,1774,1,2018-08-06T21:04:20.000Z,2022-06-08T19:09:00.000Z
3080,Commercium,CMM,commercium,2580,1,2018-08-07T22:29:23.000Z,2022-06-08T19:09:00.000Z
3082,VINchain,VIN,vinchain,1234,1,2018-08-06T21:09:20.000Z,2022-06-08T19:09:00.000Z
3083,Lina Network,LINA,lina-network,4624,1,2018-08-07T22:29:24.000Z,2022-06-08T19:09:00.000Z
3085,Ino Coin,INO,ino-coin,8377,1,2018-08-06T21:24:24.000Z,2022-06-08T19:09:00.000Z
3087,CROAT,CROAT,croat,2227,1,2018-08-06T21:24:24.000Z,2022-06-08T19:09:00.000Z
3089,AVINOC,AVINOC,avinoc,248,1,2018-08-07T00:34:25.000Z,2022-06-08T19:09:00.000Z
3093,BBSCoin,BBS,bbscoin,2430,1,2018-08-30T02:04:17.000Z,2022-06-08T19:09:00.000Z
3094,Scorum Coins,SCR,scorum-coins,2058,1,2018-08-07T22:34:25.000Z,2022-06-08T19:09:00.000Z
3095,Niobium Coin,NBC,niobium-coin,2241,1,2018-08-06T20:59:26.000Z,2022-06-08T19:09:00.000Z
3096,Pundi X NEM,NPXSXEM,pundi-x-nem,1139,1,2018-08-07T22:34:26.000Z,2022-06-08T19:09:00.000Z
3097,XOVBank,XOV,xovbank,2537,1,2018-08-06T21:14:19.000Z,2022-06-08T19:09:00.000Z
3106,PKG Token,PKG,pkg-token,2282,1,2018-08-08T16:54:20.000Z,2022-06-08T19:09:00.000Z
3118,Graviocoin,GIO,graviocoin,1358,1,2018-08-07T23:34:21.000Z,2022-06-08T19:09:00.000Z
3120,OWNDATA,OWN,owndata,2166,1,2018-08-08T16:49:23.000Z,2022-06-08T19:09:00.000Z
3121,IGToken,IG,igtoken,2624,1,2018-08-09T23:14:26.000Z,2022-06-08T19:09:00.000Z
3123,GSENetwork,GSE,gsenetwork,4947,1,2018-08-08T18:39:25.000Z,2022-06-08T19:09:00.000Z
3125,XDNA,XDNA,xdna,2723,1,2018-08-09T23:14:24.000Z,2022-06-08T19:09:00.000Z
3126,ProximaX,XPX,proximax,866,1,2018-08-09T00:14:17.000Z,2022-06-08T19:09:00.000Z
3127,Themis,GET,themis,2380,1,2018-08-09T23:24:23.000Z,2022-06-08T19:09:00.000Z
3128,SiaCashCoin,SCC,siacashcoin,1664,1,2018-08-09T23:14:24.000Z,2022-06-08T19:09:00.000Z
3129,Nyerium,NYEX,nyerium,2639,1,2018-08-09T23:14:27.000Z,2022-06-08T19:09:00.000Z
3131,Thingschain,TIC,thingschain,2700,1,2018-08-09T23:14:25.000Z,2022-06-08T19:09:00.000Z
3132,EtherGem,EGEM,ethergem,2252,1,2018-08-09T23:14:29.000Z,2022-06-08T19:09:00.000Z
3133,Arepacoin,AREPA,arepacoin,2407,1,2018-08-09T23:14:26.000Z,2022-06-08T19:09:00.000Z
3136,MEET.ONE,MEETONE,meetone,788,1,2018-08-10T20:29:26.000Z,2022-06-08T19:09:00.000Z
3137,KARMA,KARMA,karma-eos,843,1,2018-08-10T20:29:27.000Z,2022-06-08T19:09:00.000Z
3138,Noku,NOKU,noku,4073,1,2018-08-10T20:29:27.000Z,2022-06-08T19:09:00.000Z
3139,DxChain Token,DX,dxchain-token,648,1,2018-08-10T20:29:27.000Z,2022-06-08T19:09:00.000Z
3140,Ubex,UBEX,ubex,2087,1,2018-08-13T20:04:34.000Z,2022-06-08T19:09:00.000Z
3141,Blockpass,PASS,blockpass,2049,1,2018-08-10T20:24:27.000Z,2022-06-08T19:09:00.000Z
3142,BaaSid,BAAS,baasid,990,1,2018-08-10T20:24:30.000Z,2022-06-08T19:09:00.000Z
3144,ThoreCoin,THR,thorecoin,8378,1,2018-08-10T20:29:30.000Z,2022-06-08T19:09:00.000Z
3147,HYCON,HYC,hycon,1890,1,2018-08-10T20:29:27.000Z,2022-06-08T19:09:00.000Z
3149,Netkoin,NTK,netkoin,8379,1,2018-08-10T20:29:27.000Z,2022-06-08T19:09:00.000Z
3151,Akroma,AKA,akroma,2635,1,2018-08-10T22:09:29.000Z,2022-06-08T19:09:00.000Z
3152,Obitan Chain,OBTC,obitan-chain,8380,1,2018-08-10T20:29:27.000Z,2022-06-08T19:09:00.000Z
3154,Davinci Coin,DAC,davinci-coin,1670,1,2018-08-13T20:09:34.000Z,2022-06-08T19:09:00.000Z
3155,Quant,QNT,quant,63,1,2018-08-10T20:29:27.000Z,2022-06-08T19:09:00.000Z
3156,Airbloc,ABL,airbloc,4365,1,2018-08-13T20:04:34.000Z,2022-06-08T19:09:00.000Z
3158,ZCore,ZCR,zcore,2229,1,2018-08-13T20:44:31.000Z,2022-06-08T19:09:00.000Z
3159,Apollon,XAP,apollon,2725,1,2018-08-13T20:54:31.000Z,2022-06-08T19:09:00.000Z
3162,YoloCash,YLC,yolocash,2609,1,2018-08-13T23:39:32.000Z,2022-06-08T19:09:00.000Z
3164,PumaPay,PMA,pumapay,1453,1,2018-08-13T23:39:32.000Z,2022-06-08T19:09:00.000Z
3165,Arion,ARION,arion,2484,1,2018-08-13T23:39:32.000Z,2022-06-08T19:09:00.000Z
3166,Bitcoin Incognito,XBI,bitcoin-incognito,2684,1,2018-08-13T23:49:32.000Z,2022-06-08T19:09:00.000Z
3171,HeartBout,HB,heartbout,2672,1,2018-08-14T22:34:35.000Z,2022-06-08T19:09:00.000Z
3175,Maro,MARO,maro,571,1,2018-08-14T22:34:34.000Z,2022-06-08T19:09:00.000Z
3179,Arbidex,ABX,arbidex,2531,1,2018-08-16T17:54:42.000Z,2022-06-08T19:09:00.000Z
3181,ShowHand,HAND,showhand,2552,1,2018-08-16T17:54:42.000Z,2022-06-08T19:09:00.000Z
3182,HitChain,HIT,hitchain,1622,1,2018-08-16T17:54:42.000Z,2022-06-08T19:09:00.000Z
3184,Gold Poker,GPKR,gold-poker,2719,1,2018-08-16T17:54:42.000Z,2022-06-08T19:09:00.000Z
3189,Mainstream For The Underground,MFTU,mainstream-for-the-underground,2794,1,2018-08-16T17:49:39.000Z,2022-06-08T19:09:00.000Z
3194,DPRating,RATING,dprating,1912,1,2018-08-20T15:44:47.000Z,2022-06-08T19:09:00.000Z
3198,KingXChain,KXC,kingxchain,8381,1,2018-08-22T22:14:29.000Z,2022-06-08T19:09:00.000Z
3200,Nasdacoin,NSD,nasdacoin,2432,1,2018-08-22T22:14:32.000Z,2022-06-08T19:09:00.000Z
3205,VeriDocGlobal,VDG,veridocglobal,1218,1,2018-08-22T22:14:29.000Z,2022-06-08T19:09:00.000Z
3208,YUKI,YUKI,yuki,8382,1,2018-08-24T02:59:30.000Z,2022-06-08T19:09:00.000Z
3209,4NEW,KWATT,4new,2514,1,2018-08-22T22:14:30.000Z,2022-06-08T19:09:00.000Z
3210,MIB Coin,MIB,mib-coin,2115,1,2018-09-04T14:54:19.000Z,2022-06-08T19:09:00.000Z
3215,Gentarium,GTM,gentarium,2524,1,2018-08-24T02:59:34.000Z,2022-06-08T19:09:00.000Z
3217,Ontology Gas,ONG,ontology-gas,171,1,2018-08-23T22:34:32.000Z,2022-06-08T19:09:00.000Z
3218,Energi,NRG,energi,465,1,2018-08-24T02:59:29.000Z,2022-06-08T19:09:00.000Z
3219,FUTURAX,FTXT,futurax,2730,1,2018-08-24T02:59:29.000Z,2022-06-08T19:09:00.000Z
3220,DAV Coin,DAV,dav-coin,1612,1,2018-08-24T02:59:28.000Z,2022-06-08T19:09:00.000Z
3222,Bionic,BNC,bionic,2663,1,2018-08-28T15:59:20.000Z,2022-06-08T19:09:00.000Z
3223,DOWCOIN,DOW,dowcoin,2792,1,2018-08-28T15:59:19.000Z,2022-06-08T19:09:00.000Z
3231,Blockchain Quotations Index Token,BQT,blockchain-quotations-index-token,8105,1,2018-08-30T01:59:25.000Z,2022-06-08T19:09:00.000Z
3232,Staker,STR,staker,2785,1,2018-08-30T01:59:22.000Z,2022-06-08T19:09:00.000Z
3234,Xriba,XRA,xriba,4788,1,2018-08-30T01:59:24.000Z,2022-06-08T19:09:00.000Z
3238,ABCC Token,AT,abcc-token,8383,1,2018-10-23T23:54:21.000Z,2022-06-08T19:09:00.000Z
3241,FortKnoxster,FKX,fortknoxster,1063,1,2018-08-30T01:59:23.000Z,2022-06-08T19:09:00.000Z
3242,Beetlecoin,BEET,beetle-coin,2395,1,2018-09-07T03:04:21.000Z,2022-06-08T19:09:00.000Z
3243,Moneytoken,IMT,moneytoken,1286,1,2018-08-30T21:04:24.000Z,2022-06-08T19:09:00.000Z
3247,Fire Lotto,FLOT,fire-lotto,2378,1,2018-09-05T19:39:26.000Z,2022-06-08T19:09:00.000Z
3248,AiLink Token,ALI,ailink-token,2279,1,2018-09-05T19:39:24.000Z,2022-06-08T19:09:00.000Z
3251,ParkinGo,GOT,parkingo,1595,1,2018-09-07T03:04:21.000Z,2022-06-08T19:09:00.000Z
3252,ShineChain,SHE,shinechain,8041,1,2018-09-07T03:04:21.000Z,2022-06-08T19:09:00.000Z
3253,eosBLACK,BLACK,eosblack,8384,1,2018-09-07T03:04:22.000Z,2022-06-08T19:09:00.000Z
3255,CyberMusic,CYMT,cybermusic,2591,1,2018-09-07T20:49:25.000Z,2022-06-08T19:09:00.000Z
3256,Bitether,BTR,bitether,2128,1,2018-09-07T20:49:22.000Z,2022-06-08T19:09:00.000Z
3257,GazeCoin,GZE,gazecoin,8385,1,2018-09-07T20:49:22.000Z,2022-06-08T19:09:00.000Z
3258,BitUP Token,BUT,bitup-token,8386,1,2018-09-07T20:49:22.000Z,2022-06-08T19:09:00.000Z
3259,YouLive Coin,UC,youlive-coin,6903,1,2018-09-11T00:04:22.000Z,2022-06-08T19:09:00.000Z
3260,AMO Coin,AMO,amo-coin,561,1,2018-09-11T00:04:19.000Z,2022-06-08T19:09:00.000Z
3261,EvenCoin,EVN,evencoin,2463,1,2018-09-11T00:04:21.000Z,2022-06-08T19:09:00.000Z
3263,Dinero,DIN,dinero,2776,1,2018-09-11T02:09:28.000Z,2022-06-08T19:09:00.000Z
3264,Digital Insurance Token,DIT,digital-insurance-token,1895,1,2018-09-11T23:24:23.000Z,2022-06-08T19:09:00.000Z
3265,Havy,HAVY,havy,2655,1,2018-09-11T23:24:23.000Z,2022-06-08T19:09:00.000Z
3266,Carebit,CARE,carebit,2718,1,2018-09-11T23:24:23.000Z,2022-06-08T19:09:00.000Z
3273,IQ.cash,IQ,iqcash,2297,1,2018-09-12T21:59:17.000Z,2022-06-08T19:09:00.000Z
3276,SaveNode,SNO,savenode,8387,1,2018-09-12T21:59:17.000Z,2022-06-08T19:09:00.000Z
3279,Rotharium,RTH,rotharium,1232,1,2018-09-12T21:59:16.000Z,2022-06-08T19:09:00.000Z
3280,RealTract,RET,realtract,2088,1,2018-09-13T22:59:23.000Z,2022-06-08T19:09:00.000Z
3285,Birake,BIR,birake,751,1,2018-09-13T22:59:15.000Z,2022-06-08T19:09:00.000Z
3286,MEX,MEX,mex,8047,1,2018-09-13T22:59:16.000Z,2022-06-08T19:09:00.000Z
3287,Abulaba,AAA,abulaba,2779,1,2018-09-14T19:19:20.000Z,2022-06-08T19:09:00.000Z
3294,Bitcoin Adult,BTAD,bitcoin-adult,2622,1,2018-09-14T19:19:20.000Z,2022-06-08T19:09:00.000Z
3295,BUMO,BU,bumo,8388,1,2018-09-14T19:19:20.000Z,2022-06-08T19:09:00.000Z
3296,MINDOL,MIN,mindol,5541,1,2019-03-29T18:54:09.000Z,2022-06-08T19:09:00.000Z
3297,Gene Source Code Chain,GENE,gene-source-code-chain,2547,1,2018-09-14T19:19:25.000Z,2022-06-08T19:09:00.000Z
3301,Invictus Hyperion Fund,IHF,invictus-hyperion-fund,695,1,2018-09-17T19:59:22.000Z,2022-06-08T19:09:00.000Z
3302,UChain,UCN,uchain,2677,1,2018-09-17T19:59:23.000Z,2022-06-08T19:09:00.000Z
3304,MobilinkToken,MOLK,mobilinktoken,8389,1,2018-09-17T19:59:27.000Z,2022-06-08T19:09:00.000Z
3305,Eden,EDN,eden,1693,1,2018-09-17T19:59:26.000Z,2022-06-08T19:09:00.000Z
3306,Gemini Dollar,GUSD,gemini-dollar,126,1,2018-10-06T02:29:29.000Z,2022-06-08T19:09:00.000Z
3311,Castle,CSTL,castle,2561,1,2018-09-18T22:09:24.000Z,2022-06-08T19:09:00.000Z
3313,CryptoFlow,CFL,cryptoflow,1884,1,2018-09-18T22:09:29.000Z,2022-06-08T19:09:00.000Z
3315,Playgroundz,IOG,playgroundz,2217,1,2018-09-21T18:49:20.000Z,2022-06-08T19:09:00.000Z
3316,smARTOFGIVING,AOG,smartofgiving,733,1,2018-09-21T01:14:26.000Z,2022-06-08T19:09:00.000Z
3317,Cryptrust,CTRT,cryptrust,2577,1,2018-09-21T01:14:27.000Z,2022-06-08T19:09:00.000Z
3323,PAYCENT,PYN,paycent,2594,1,2018-09-21T18:49:21.000Z,2022-06-08T19:09:00.000Z
3324,PluraCoin,PLURA,pluracoin,2294,1,2018-09-21T18:49:21.000Z,2022-06-08T19:09:00.000Z
3325,Robotina,ROX,robotina,8390,1,2018-09-21T18:49:20.000Z,2022-06-08T19:09:00.000Z
3327,SIX,SIX,six,564,1,2018-09-21T18:49:21.000Z,2022-06-08T19:09:00.000Z
3328,CMITCOIN,CMIT,cmitcoin,8391,1,2018-09-21T18:59:24.000Z,2022-06-08T19:09:00.000Z
3330,Pax Dollar,USDP,paxos-standard,58,1,2018-09-27T20:54:23.000Z,2022-06-08T19:09:00.000Z
3332,Gossip Coin,GOSS,gossipcoin,2657,1,2018-09-24T23:19:25.000Z,2022-06-08T19:09:00.000Z
3334,X-CASH,XCASH,x-cash,1386,1,2018-09-24T23:19:29.000Z,2022-06-08T19:09:00.000Z
3335,Shard,SHARD,shard,1521,1,2018-09-24T23:19:27.000Z,2022-06-08T19:09:00.000Z
3336,IQeon,IQN,iqeon,1054,1,2018-09-24T23:19:23.000Z,2022-06-08T19:09:00.000Z
3337,QChi,QCH,qchi,1781,1,2018-11-01T01:04:36.000Z,2022-06-08T19:09:00.000Z
3338,PAXEX,PAXEX,paxex,2711,1,2018-09-24T23:19:23.000Z,2022-06-08T19:09:00.000Z
3343,ANON,ANON,anon,2141,1,2018-09-26T02:24:27.000Z,2022-06-08T19:09:00.000Z
3344,Ecoreal Estate,ECOREAL,ecoreal-estate,8180,1,2018-09-26T02:24:22.000Z,2022-06-08T19:09:00.000Z
3345,DAPS Coin,DAPS,daps-coin,1000,1,2018-09-26T02:24:22.000Z,2022-06-08T19:09:00.000Z
3347,CARAT,CARAT,carat,8392,1,2018-09-26T02:24:23.000Z,2022-06-08T19:09:00.000Z
3349,GoldenPyrex,GPYX,goldenpyrex,2189,1,2018-10-09T19:29:27.000Z,2022-06-08T19:09:00.000Z
3351,ZB Token,ZB,zb-token,368,1,2018-09-27T20:54:28.000Z,2022-06-08T19:09:00.000Z
3352,MidasProtocol,MAS,midasprotocol,2370,1,2018-09-27T20:54:22.000Z,2022-06-08T19:09:00.000Z
3354,TRONCLASSIC,TRXC,tronclassic,8393,1,2018-09-27T20:54:21.000Z,2022-06-08T19:09:00.000Z
3356,The Midas Touch Gold,TMTG,the-midas-touch-gold,792,1,2018-09-27T20:54:24.000Z,2022-06-08T19:09:00.000Z
3361,MintMe.com Coin,MINTME,mintme-com-coin,1016,1,2018-09-30T00:24:29.000Z,2022-06-08T19:09:00.000Z
3362,Auxilium,AUX,auxilium,2322,1,2018-10-01T17:59:22.000Z,2022-06-08T19:09:00.000Z
3363,WXCOINS,WXC,wxcoins,2661,1,2018-10-01T17:59:24.000Z,2022-06-08T19:09:00.000Z
3364,PLATINCOIN,PLC,platincoin,1214,1,2018-10-01T17:59:26.000Z,2022-06-08T19:09:00.000Z
3366,SafeInsure,SINS,safeinsure,2597,1,2018-10-01T17:59:24.000Z,2022-06-08T19:09:00.000Z
3367,CRD Network,CRD,crdnetwork,1592,1,2018-10-02T20:34:25.000Z,2022-06-08T19:09:00.000Z
3369,Kuende,KUE,kuende,2740,1,2019-05-21T18:44:05.000Z,2022-06-08T19:09:00.000Z
3371,MIR COIN,MIR,mir-coin,1243,1,2018-10-03T02:34:26.000Z,2022-06-08T19:09:00.000Z
3374,Ragnarok,RAGNA,ragnarok,2717,1,2018-10-03T02:34:26.000Z,2022-06-08T19:09:00.000Z
3377,GenesisX,XGS,genesisx,2567,1,2018-10-03T16:29:25.000Z,2022-06-08T19:09:00.000Z
3381,Civitas,CIV,civitas,2429,1,2018-10-03T16:29:24.000Z,2022-06-08T19:09:00.000Z
3383,Knekted,KNT,knekted,2676,1,2018-10-03T16:29:28.000Z,2022-06-08T19:09:00.000Z
3386,Actinium,ACM,actinium,1802,1,2018-10-05T01:59:26.000Z,2022-06-08T19:09:00.000Z
3387,BLAST,BLAST,blast,2608,1,2018-10-08T18:49:27.000Z,2022-06-08T19:09:00.000Z
3388,FREEdom Coin,FREE,free-coin,1124,1,2018-10-05T01:59:25.000Z,2022-06-08T19:09:00.000Z
3389,Tolar,TOL,tolar,1954,1,2018-10-05T01:59:29.000Z,2022-06-08T19:09:00.000Z
3390,Quantis Network,QUAN,quantis-network,2630,1,2018-10-05T01:59:26.000Z,2022-06-08T19:09:00.000Z
3395,SteepCoin,STEEP,steepcoin,2393,1,2018-10-05T01:59:29.000Z,2022-06-08T19:09:00.000Z
3397,Neural Protocol,NRP,neural-protocol,2129,1,2018-10-05T02:09:29.000Z,2022-06-08T19:09:00.000Z
3398,SCRIV NETWORK,SCRIV,scriv-network,2619,1,2018-10-05T20:54:28.000Z,2022-06-08T19:09:00.000Z
3404,Wixlar,WIX,wixlar,8394,1,2018-10-05T20:54:30.000Z,2022-06-08T19:09:00.000Z
3408,USD Coin,USDC,usd-coin,4,1,2018-10-08T18:49:28.000Z,2022-06-08T19:09:00.000Z
3414,ZeusNetwork,ZEUS,zeusnetwork,2557,1,2018-10-09T19:29:28.000Z,2022-06-08T19:09:00.000Z
3416,Digiwage,WAGE,digiwage,2598,1,2018-10-09T19:29:26.000Z,2022-06-08T19:09:00.000Z
3417,Future1coin,F1C,future1coin,4819,1,2018-10-09T19:29:26.000Z,2022-06-08T19:09:00.000Z
3418,Metadium,META,metadium,300,1,2018-10-09T19:29:30.000Z,2022-06-08T19:09:00.000Z
3422,SHPING,SHPING,shping,700,1,2018-10-10T21:29:26.000Z,2022-06-08T19:09:00.000Z
3431,Iconic Token,ICNQ,iconic-token,1346,1,2018-10-11T16:34:27.000Z,2022-06-08T19:09:00.000Z
3432,Rapids,RPD,rapids,8232,1,2018-10-11T16:34:28.000Z,2022-06-08T19:09:00.000Z
3433,EUNOMIA,ENTS,eunomia,2415,1,2018-10-11T16:34:27.000Z,2022-06-08T19:09:00.000Z
3435,Snetwork,SNET,snetwork,1634,1,2018-10-11T17:24:24.000Z,2022-06-08T19:09:00.000Z
3437,ABBC Coin,ABBC,abbc-coin,280,1,2018-10-12T19:44:29.000Z,2022-06-08T19:09:00.000Z
3439,iDealCash,DEAL,idealcash,1805,1,2018-10-12T19:44:28.000Z,2022-06-08T19:09:00.000Z
3441,Divi,DIVI,divi,266,1,2018-10-12T19:44:22.000Z,2022-06-08T19:09:00.000Z
3444,KUN,KUN,kun,2517,1,2018-10-15T23:19:29.000Z,2022-06-08T19:09:00.000Z
3446,Zenswap Network Token,ZNT,zenswap-network-token,2729,1,2018-10-15T23:19:29.000Z,2022-06-08T19:09:00.000Z
3449,MMOCoin,MMO,mmocoin,2348,1,2018-10-15T23:19:30.000Z,2022-06-08T19:09:00.000Z
3451,BLOC.MONEY,BLOC,bloc-money,2523,1,2018-10-17T00:34:29.000Z,2022-06-08T19:09:00.000Z
3452,Etho Protocol,ETHO,etho-protocol,1925,1,2018-10-17T00:34:26.000Z,2022-06-08T19:09:00.000Z
3454,Decentralized Asset Trading Platform,DATP,decentralized-asset-trading-platform,2754,1,2018-10-17T00:34:29.000Z,2022-06-08T19:09:00.000Z
3456,PlusOneCoin,PLUS1,plusonecoin,8018,1,2018-10-17T00:34:29.000Z,2022-06-08T19:09:00.000Z
3457,Iridium,IRD,iridium,2218,1,2018-10-17T00:39:30.000Z,2022-06-08T19:09:00.000Z
3458,ZBG Token,ZT,zbg-token,1168,1,2018-10-23T23:54:27.000Z,2022-06-08T19:09:00.000Z
3459,GoHelpFund,HELP,gohelpfund,2674,1,2018-10-17T17:44:30.000Z,2022-06-08T19:09:00.000Z
3464,Cheesecoin,CHEESE,cheesecoin,2416,1,2018-10-17T20:04:28.000Z,2022-06-08T19:09:00.000Z
3466,Insureum,ISR,insureum,7009,1,2018-10-18T21:04:26.000Z,2022-06-08T19:09:00.000Z
3468,Fivebalance,FBN,fivebalance,2455,1,2018-10-18T21:04:27.000Z,2022-06-08T19:09:00.000Z
3469,TrueDeck,TDP,truedeck,2530,1,2018-10-18T21:04:26.000Z,2022-06-08T19:09:00.000Z
3470,Dragon Token,DT,dragon-token,8395,1,2018-10-23T23:54:30.000Z,2022-06-08T19:09:00.000Z
3476,Italian Lira,ITL,italian-lira,2327,1,2018-10-19T18:49:26.000Z,2022-06-08T19:09:00.000Z
3479,MODEL-X-coin,MODX,model-x-coin,2259,1,2018-10-22T21:39:25.000Z,2022-06-08T19:09:00.000Z
3480,StrongHands Masternode,SHMN,stronghands-masternode,2306,1,2019-01-08T22:49:34.000Z,2022-06-08T19:09:00.000Z
3481,Peony,PNY,peony,666,1,2018-10-22T21:39:26.000Z,2022-06-08T19:09:00.000Z
3482,Teloscoin,TELOS,teloscoin,1785,1,2018-10-22T21:39:25.000Z,2022-06-08T19:09:00.000Z
3484,Waletoken,WTN,waletoken,2691,1,2018-10-22T21:39:24.000Z,2022-06-08T19:09:00.000Z
3489,Escroco Emerald,ESCE,escroco-emerald,2143,1,2018-10-23T19:44:27.000Z,2022-06-08T19:09:00.000Z
3492,Vetri,VLD,vetri,1047,1,2018-10-23T19:44:27.000Z,2022-06-08T19:09:00.000Z
3501,CryptoSoul,SOUL,cryptosoul,1744,1,2018-10-25T17:14:23.000Z,2022-06-08T19:09:00.000Z
3504,HondaisCoin,HNDC,hondaiscoin,8396,1,2018-10-25T17:14:26.000Z,2022-06-08T19:09:00.000Z
3505,Typerium,TYPE,typerium,1540,1,2018-10-25T17:14:22.000Z,2022-06-08T19:09:00.000Z
3506,IONChain,IONC,ionchain,1991,1,2018-10-26T20:24:28.000Z,2022-06-08T19:09:00.000Z
3507,MicroBitcoin,MBC,microbitcoin,1888,1,2018-10-26T20:24:26.000Z,2022-06-08T19:09:00.000Z
3512,Alpha Coin,APC,alpha-coin,2712,1,2018-10-26T20:49:28.000Z,2022-06-08T19:09:00.000Z
3513,Fantom,FTM,fantom,59,1,2018-10-30T00:19:30.000Z,2022-06-08T19:09:00.000Z
3514,SINOVATE,SIN,sinovate,1636,1,2018-10-30T00:24:28.000Z,2022-06-08T19:09:00.000Z
3516,Dark,D4RK,dark,8269,1,2018-10-30T00:19:28.000Z,2022-06-08T19:09:00.000Z
3519,Breezecoin,BRZE,breezecoin,1119,1,2018-10-30T00:24:30.000Z,2022-06-08T19:09:00.000Z
3523,SnodeCoin,SND,snodecoin,2190,1,2018-10-31T01:29:32.000Z,2022-06-08T19:09:00.000Z
3580,Crystal Token,CYL,crystal-token,2768,1,2018-11-01T01:04:37.000Z,2022-06-08T19:09:00.000Z
3581,Kleros,PNK,kleros,586,1,2018-11-01T19:34:33.000Z,2022-06-08T19:09:00.000Z
3582,MediBit,MEDIBIT,medibit,8397,1,2018-11-01T19:34:36.000Z,2022-06-08T19:09:00.000Z
3589,Ethereum Meta,ETHM,ethereum-meta,5862,1,2018-11-02T22:29:35.000Z,2022-06-08T19:09:00.000Z
3596,Nerva,XNV,nerva,2185,1,2018-11-07T00:49:31.000Z,2022-06-08T19:09:00.000Z
3597,InterValue,INVE,intervalue,2278,1,2018-11-07T00:49:31.000Z,2022-06-08T19:09:00.000Z
3600,Humanscape,HUM,humanscape,232,1,2018-11-08T20:34:25.000Z,2022-06-08T19:09:00.000Z
3602,Bitcoin SV,BSV,bitcoin-sv,52,1,2018-11-09T02:34:34.000Z,2022-06-08T19:09:00.000Z
3604,SkyHub Coin,SHB,skyhub-coin,2673,1,2018-11-12T22:19:31.000Z,2022-06-08T19:09:00.000Z
3607,VestChain,VEST,vestchain,1223,1,2018-11-15T19:39:29.000Z,2022-06-08T19:09:00.000Z
3608,Hyprr,UDOO,hyprr,1368,1,2018-11-15T19:39:34.000Z,2022-06-08T19:09:00.000Z
3609,CWV Chain,CWV,cwv-chain,1008,1,2018-11-16T21:14:31.000Z,2022-06-08T19:09:00.000Z
3610,Micromines,MICRO,micromines,2724,1,2018-11-19T20:14:33.000Z,2022-06-08T19:09:00.000Z
3611,Noir,NOR,noir,2122,1,2018-11-21T01:39:32.000Z,2022-06-08T19:09:00.000Z
3613,Dash Green,DASHG,dash-green,2759,1,2019-01-14T23:44:40.000Z,2022-06-08T19:09:00.000Z
3615,HyperQuant,HQT,hyperquant,2736,1,2018-11-27T00:09:35.000Z,2022-06-08T19:09:00.000Z
3616,EvidenZ,BCDT,evidenz,1272,1,2018-11-28T22:59:36.000Z,2022-06-08T19:09:00.000Z
3617,ILCOIN,ILC,ilcoin,864,1,2018-11-27T00:09:35.000Z,2022-06-08T19:09:00.000Z
3618,GATE,GATE,gate,966,1,2018-11-27T00:34:35.000Z,2022-06-08T19:09:00.000Z
3620,Atlas Protocol,ATP,atlas-protocol,1833,1,2018-11-28T00:29:36.000Z,2022-06-08T19:09:00.000Z
3621,BitNautic Token,BTNT,bitnautic-token,946,1,2018-11-28T22:59:36.000Z,2022-06-08T19:09:00.000Z
3624,Zealium,NZL,zealium,2653,1,2018-12-04T23:54:40.000Z,2022-06-08T19:09:00.000Z
